%  GPST,,latitude(deg), longitude(deg), height(m),  Q, ns,  sdn(m),  sde(m),  sdu(m), sdne(m), sdeu(m),  sdun(m), age(s), ratio
2020/02/15,03:44:10.60,39.730083878,-105.164586022,1747.2894,5,7,3.455,1.8398,4.4778,-1.2072,-0.6735,1.4345,0,0
2020/02/15,03:44:10.80,39.730085603,-105.164579415,1747.3177,5,7,3.4549,1.8398,4.4778,-1.2072,-0.6732,1.4342,0,0
2020/02/15,03:44:11.00,39.730088053,-105.16457331,1747.3388,5,7,3.4549,1.8398,4.4777,-1.2071,-0.673,1.4338,0,0
2020/02/15,03:44:11.20,39.730091332,-105.164567892,1747.2958,5,7,3.4549,1.8398,4.4776,-1.2071,-0.6727,1.4334,0,0
2020/02/15,03:44:11.40,39.730094919,-105.164562558,1747.3006,5,7,3.4549,1.8398,4.4775,-1.207,-0.6725,1.4331,0,0
2020/02/15,03:44:11.60,39.730098777,-105.164557777,1747.2812,5,7,3.4548,1.8398,4.4774,-1.207,-0.6722,1.4327,0,0
2020/02/15,03:44:11.80,39.730103526,-105.164553764,1747.2134,5,7,3.4548,1.8398,4.4773,-1.207,-0.672,1.4324,0,0
2020/02/15,03:44:12.00,39.730108608,-105.164550075,1747.1685,5,7,3.4548,1.8398,4.4773,-1.2069,-0.6717,1.432,0,0
2020/02/15,03:44:12.20,39.730113402,-105.164546742,1747.1633,5,7,3.4548,1.8397,4.4772,-1.2069,-0.6714,1.4316,0,0
2020/02/15,03:44:12.40,39.730118645,-105.164544181,1747.1267,5,7,3.4547,1.8397,4.4771,-1.2069,-0.6712,1.4313,0,0
2020/02/15,03:44:12.60,39.730123317,-105.164541686,1747.1822,5,7,3.4547,1.8397,4.477,-1.2068,-0.6709,1.4309,0,0
2020/02/15,03:44:12.80,39.730128587,-105.16453997,1747.1827,5,7,3.4547,1.8397,4.4769,-1.2068,-0.6707,1.4305,0,0
2020/02/15,03:44:13.00,39.730133836,-105.164538389,1747.2206,5,7,3.4547,1.8397,4.4768,-1.2068,-0.6704,1.4302,0,0
2020/02/15,03:44:13.20,39.730139243,-105.164537182,1747.2097,5,7,3.4546,1.8397,4.4768,-1.2067,-0.6702,1.4298,0,0
2020/02/15,03:44:13.40,39.73014455,-105.164536108,1747.2461,5,7,3.4546,1.8397,4.4767,-1.2067,-0.6699,1.4295,0,0
2020/02/15,03:44:13.60,39.730150251,-105.164535231,1747.264,5,7,3.4546,1.8397,4.4766,-1.2067,-0.6697,1.4291,0,0
2020/02/15,03:44:13.80,39.730156341,-105.164534401,1747.2899,5,7,3.4545,1.8397,4.4765,-1.2066,-0.6694,1.4287,0,0
2020/02/15,03:44:14.00,39.730163266,-105.164533494,1747.3096,5,7,3.4545,1.8396,4.4764,-1.2066,-0.6692,1.4284,0,0
2020/02/15,03:44:14.20,39.730171136,-105.164532985,1747.3115,5,7,3.4545,1.8396,4.4764,-1.2066,-0.6689,1.428,0,0
2020/02/15,03:44:14.40,39.730178827,-105.16453265,1747.2994,5,7,3.4545,1.8396,4.4763,-1.2065,-0.6687,1.4276,0,0
2020/02/15,03:44:14.60,39.73018632,-105.164532394,1747.3178,5,7,3.4544,1.8396,4.4762,-1.2065,-0.6684,1.4273,0,0
2020/02/15,03:44:14.80,39.730194083,-105.16453222,1747.3104,5,7,3.4544,1.8396,4.4761,-1.2065,-0.6682,1.4269,0,0
2020/02/15,03:44:15.00,39.730201922,-105.164531922,1747.3303,5,7,3.4544,1.8396,4.476,-1.2064,-0.6679,1.4265,0,0
2020/02/15,03:44:15.20,39.73020991,-105.164531859,1747.338,5,7,3.4544,1.8396,4.4759,-1.2064,-0.6676,1.4262,0,0
2020/02/15,03:44:15.40,39.730218177,-105.164531834,1747.339,5,7,3.4543,1.8396,4.4759,-1.2063,-0.6674,1.4258,0,0
2020/02/15,03:44:15.60,39.730226355,-105.164531694,1747.3547,5,7,3.4543,1.8396,4.4758,-1.2063,-0.6671,1.4255,0,0
2020/02/15,03:44:15.80,39.730234693,-105.164531683,1747.3598,5,7,3.4543,1.8396,4.4757,-1.2063,-0.6669,1.4251,0,0
2020/02/15,03:44:16.00,39.730243549,-105.16453175,1747.3518,5,7,3.4543,1.8395,4.4756,-1.2062,-0.6666,1.4247,0,0
2020/02/15,03:44:16.20,39.730252387,-105.164531839,1747.3456,5,7,3.4542,1.8395,4.4755,-1.2062,-0.6664,1.4244,0,0
2020/02/15,03:44:16.40,39.730261097,-105.16453174,1747.3488,5,7,3.4542,1.8395,4.4755,-1.2062,-0.6661,1.424,0,0
2020/02/15,03:44:16.60,39.730269966,-105.164531808,1747.3409,5,7,3.4542,1.8395,4.4754,-1.2061,-0.6659,1.4236,0,0
2020/02/15,03:44:16.80,39.730279341,-105.164531904,1747.3294,5,7,3.4541,1.8395,4.4753,-1.2061,-0.6656,1.4233,0,0
2020/02/15,03:44:17.00,39.730288959,-105.164532168,1747.281,5,7,3.4541,1.8395,4.4752,-1.2061,-0.6654,1.4229,0,0
2020/02/15,03:44:17.20,39.730298302,-105.164532257,1747.2647,5,7,3.4541,1.8395,4.4751,-1.206,-0.6651,1.4225,0,0
2020/02/15,03:44:17.40,39.730307195,-105.164532152,1747.284,5,7,3.4541,1.8395,4.475,-1.206,-0.6648,1.4222,0,0
2020/02/15,03:44:17.60,39.730316263,-105.164532136,1747.2839,5,7,3.454,1.8395,4.475,-1.206,-0.6646,1.4218,0,0
2020/02/15,03:44:17.80,39.730325594,-105.16453234,1747.2659,5,7,3.454,1.8394,4.4749,-1.2059,-0.6643,1.4214,0,0
2020/02/15,03:44:18.00,39.73033442,-105.164532205,1747.2694,5,7,3.454,1.8394,4.4748,-1.2059,-0.6641,1.4211,0,0
2020/02/15,03:44:18.20,39.730343239,-105.164532082,1747.2773,5,7,3.454,1.8394,4.4747,-1.2059,-0.6638,1.4207,0,0
2020/02/15,03:44:18.40,39.730352101,-105.164532172,1747.2567,5,7,3.4539,1.8394,4.4746,-1.2058,-0.6636,1.4204,0,0
2020/02/15,03:44:18.60,39.730360832,-105.164532066,1747.2595,5,7,3.4539,1.8394,4.4746,-1.2058,-0.6633,1.42,0,0
2020/02/15,03:44:18.80,39.730369348,-105.164531965,1747.2344,5,7,3.4539,1.8394,4.4745,-1.2058,-0.6631,1.4196,0,0
2020/02/15,03:44:19.00,39.730377874,-105.164531988,1747.2216,5,7,3.4539,1.8394,4.4744,-1.2057,-0.6628,1.4193,0,0
2020/02/15,03:44:19.20,39.730386203,-105.164531814,1747.2125,5,7,3.4538,1.8394,4.4743,-1.2057,-0.6626,1.4189,0,0
2020/02/15,03:44:19.40,39.730394404,-105.164531687,1747.2301,5,7,3.4538,1.8394,4.4742,-1.2057,-0.6623,1.4185,0,0
2020/02/15,03:44:19.60,39.730402611,-105.164531605,1747.226,5,7,3.4538,1.8393,4.4742,-1.2056,-0.662,1.4182,0,0
2020/02/15,03:44:19.80,39.730410636,-105.164531482,1747.1889,5,7,3.4538,1.8393,4.4741,-1.2056,-0.6618,1.4178,0,0
2020/02/15,03:44:20.00,39.730418632,-105.164531169,1747.2007,5,7,3.4537,1.8393,4.474,-1.2055,-0.6615,1.4174,0,0
2020/02/15,03:44:20.20,39.730426119,-105.164530913,1747.2133,5,7,3.4537,1.8393,4.4739,-1.2055,-0.6613,1.4171,0,0
2020/02/15,03:44:20.40,39.730433484,-105.164530693,1747.2184,5,7,3.4537,1.8393,4.4738,-1.2055,-0.661,1.4167,0,0
2020/02/15,03:44:20.60,39.730440293,-105.164530183,1747.2427,5,7,3.4536,1.8393,4.4737,-1.2054,-0.6608,1.4163,0,0
2020/02/15,03:44:20.80,39.730447268,-105.164530104,1747.231,5,7,3.4536,1.8393,4.4737,-1.2054,-0.6605,1.416,0,0
2020/02/15,03:44:21.00,39.730453952,-105.164530051,1747.2123,5,7,3.4536,1.8393,4.4736,-1.2054,-0.6602,1.4156,0,0
2020/02/15,03:44:21.20,39.730460363,-105.164529965,1747.2137,5,7,3.4536,1.8393,4.4735,-1.2053,-0.66,1.4152,0,0
2020/02/15,03:44:21.40,39.730466432,-105.164529894,1747.211,5,7,3.4535,1.8392,4.4734,-1.2053,-0.6597,1.4149,0,0
2020/02/15,03:44:21.60,39.730471855,-105.164529911,1747.2186,5,7,3.4535,1.8392,4.4733,-1.2053,-0.6595,1.4145,0,0
2020/02/15,03:44:21.80,39.730477249,-105.164530144,1747.1946,5,7,3.4535,1.8392,4.4733,-1.2052,-0.6592,1.4141,0,0
2020/02/15,03:44:22.00,39.730482108,-105.164530524,1747.2026,5,7,3.4535,1.8392,4.4732,-1.2052,-0.659,1.4138,0,0
2020/02/15,03:44:22.20,39.730487106,-105.164531144,1747.181,5,7,3.4534,1.8392,4.4731,-1.2052,-0.6587,1.4134,0,0
2020/02/15,03:44:22.40,39.730491735,-105.164531863,1747.2043,5,7,3.4534,1.8392,4.473,-1.2051,-0.6585,1.413,0,0
2020/02/15,03:44:22.60,39.73049636,-105.164532673,1747.2056,5,7,3.4534,1.8392,4.4729,-1.2051,-0.6582,1.4127,0,0
2020/02/15,03:44:22.80,39.730500827,-105.164533889,1747.2442,5,7,3.4534,1.8392,4.4729,-1.2051,-0.6579,1.4123,0,0
2020/02/15,03:44:23.00,39.730505281,-105.164535555,1747.2438,5,7,3.4533,1.8392,4.4728,-1.205,-0.6577,1.4119,0,0
2020/02/15,03:44:23.20,39.730509701,-105.164537192,1747.2418,5,7,3.4533,1.8392,4.4727,-1.205,-0.6574,1.4116,0,0
2020/02/15,03:44:23.40,39.730514356,-105.16453937,1747.2465,5,7,3.4533,1.8391,4.4726,-1.205,-0.6572,1.4112,0,0
2020/02/15,03:44:23.60,39.73051897,-105.164541722,1747.2714,5,7,3.4533,1.8391,4.4725,-1.2049,-0.6569,1.4108,0,0
2020/02/15,03:44:23.80,39.730523718,-105.164545208,1747.2958,5,7,3.4532,1.8391,4.4725,-1.2049,-0.6567,1.4105,0,0
2020/02/15,03:44:24.00,39.730528789,-105.164549205,1747.3018,5,7,3.4532,1.8391,4.4724,-1.2049,-0.6564,1.4101,0,0
2020/02/15,03:44:24.20,39.730534082,-105.164553927,1747.3271,5,7,3.4532,1.8391,4.4723,-1.2048,-0.6561,1.4097,0,0
2020/02/15,03:44:24.40,39.730539509,-105.164559347,1747.3459,5,7,3.4532,1.8391,4.4722,-1.2048,-0.6559,1.4094,0,0
2020/02/15,03:44:24.60,39.730544835,-105.16456646,1747.3576,5,7,3.4531,1.8391,4.4721,-1.2048,-0.6556,1.409,0,0
2020/02/15,03:44:24.80,39.730550306,-105.164574469,1747.3882,5,7,3.4531,1.8391,4.472,-1.2047,-0.6554,1.4086,0,0
2020/02/15,03:44:25.00,39.730555387,-105.16458361,1747.4074,5,7,3.4531,1.8391,4.472,-1.2047,-0.6551,1.4083,0,0
2020/02/15,03:44:25.20,39.730560306,-105.164593691,1747.428,5,7,3.453,1.839,4.4719,-1.2047,-0.6548,1.4079,0,0
2020/02/15,03:44:25.40,39.730565159,-105.164605072,1747.4699,5,7,3.453,1.839,4.4718,-1.2046,-0.6546,1.4075,0,0
2020/02/15,03:44:25.60,39.730569642,-105.164617386,1747.5027,5,7,3.453,1.839,4.4717,-1.2046,-0.6543,1.4072,0,0
2020/02/15,03:44:25.80,39.730573728,-105.164630352,1747.5344,5,7,3.453,1.839,4.4716,-1.2046,-0.6541,1.4068,0,0
2020/02/15,03:44:26.00,39.73057761,-105.164644175,1747.5613,5,7,3.4529,1.839,4.4716,-1.2045,-0.6538,1.4064,0,0
2020/02/15,03:44:26.20,39.730580817,-105.164658714,1747.5755,5,7,3.4529,1.839,4.4715,-1.2045,-0.6535,1.4061,0,0
2020/02/15,03:44:26.40,39.730583604,-105.164674162,1747.6262,5,7,3.4529,1.839,4.4714,-1.2045,-0.6533,1.4057,0,0
2020/02/15,03:44:26.60,39.730585956,-105.164690246,1747.6497,5,7,3.4529,1.839,4.4713,-1.2044,-0.653,1.4053,0,0
2020/02/15,03:44:26.80,39.730587704,-105.164706917,1747.6943,5,7,3.4528,1.839,4.4712,-1.2044,-0.6528,1.405,0,0
2020/02/15,03:44:27.00,39.730589086,-105.164724286,1747.735,5,7,3.4528,1.839,4.4712,-1.2043,-0.6525,1.4046,0,0
2020/02/15,03:44:27.20,39.730590232,-105.164741964,1747.7807,5,7,3.4528,1.8389,4.4711,-1.2043,-0.6522,1.4042,0,0
2020/02/15,03:44:27.40,39.730591132,-105.164760128,1747.8171,5,7,3.4528,1.8389,4.471,-1.2043,-0.652,1.4039,0,0
2020/02/15,03:44:27.60,39.730592017,-105.164778575,1747.8695,5,7,3.4527,1.8389,4.4709,-1.2042,-0.6517,1.4035,0,0
2020/02/15,03:44:27.80,39.730592608,-105.164796936,1747.9251,5,7,3.4527,1.8389,4.4708,-1.2042,-0.6515,1.4031,0,0
2020/02/15,03:44:28.00,39.730593308,-105.164815191,1747.9636,5,7,3.4527,1.8389,4.4708,-1.2042,-0.6512,1.4028,0,0
2020/02/15,03:44:28.20,39.730593838,-105.164833329,1748.0031,5,7,3.4527,1.8389,4.4707,-1.2041,-0.6509,1.4024,0,0
2020/02/15,03:44:28.40,39.730594198,-105.164851271,1748.022,5,7,3.4526,1.8389,4.4706,-1.2041,-0.6507,1.402,0,0
2020/02/15,03:44:28.60,39.730594597,-105.164868827,1748.0557,5,7,3.4526,1.8389,4.4705,-1.2041,-0.6504,1.4016,0,0
2020/02/15,03:44:28.80,39.730594661,-105.164885861,1748.1094,5,7,3.4526,1.8389,4.4704,-1.204,-0.6501,1.4013,0,0
2020/02/15,03:44:29.00,39.730594511,-105.164902653,1748.1674,5,7,3.4525,1.8388,4.4704,-1.204,-0.6499,1.4009,0,0
2020/02/15,03:44:29.20,39.730594931,-105.164919521,1748.1774,5,7,3.4525,1.8388,4.4703,-1.204,-0.6496,1.4005,0,0
2020/02/15,03:44:29.40,39.730594921,-105.164935957,1748.1996,5,7,3.4525,1.8388,4.4702,-1.2039,-0.6494,1.4002,0,0
2020/02/15,03:44:29.60,39.730595181,-105.164952196,1748.2365,5,7,3.4525,1.8388,4.4701,-1.2039,-0.6491,1.3998,0,0
2020/02/15,03:44:29.80,39.730595473,-105.16496839,1748.2296,5,7,3.4524,1.8388,4.47,-1.2039,-0.6488,1.3994,0,0
2020/02/15,03:44:30.00,39.730596062,-105.164984479,1748.2072,5,7,3.4524,1.8388,4.47,-1.2038,-0.6486,1.3991,0,0
2020/02/15,03:44:30.20,39.730596059,-105.165000338,1748.2401,5,7,3.4524,1.8388,4.4699,-1.2038,-0.6483,1.3987,0,0
2020/02/15,03:44:30.40,39.730596343,-105.165015837,1748.2325,5,7,3.4524,1.8388,4.4698,-1.2038,-0.6481,1.3983,0,0
2020/02/15,03:44:30.60,39.730596513,-105.165030708,1748.1983,5,7,3.4523,1.8388,4.4697,-1.2037,-0.6478,1.398,0,0
2020/02/15,03:44:30.80,39.730596851,-105.165045457,1748.179,5,7,3.4523,1.8388,4.4696,-1.2037,-0.6475,1.3976,0,0
2020/02/15,03:44:31.00,39.730597143,-105.165059704,1748.1531,5,7,3.4523,1.8387,4.4696,-1.2037,-0.6473,1.3972,0,0
2020/02/15,03:44:31.20,39.730597497,-105.1650737,1748.1281,5,7,3.4523,1.8387,4.4695,-1.2036,-0.647,1.3969,0,0
2020/02/15,03:44:31.40,39.730597831,-105.165087153,1748.1136,5,7,3.4522,1.8387,4.4694,-1.2036,-0.6467,1.3965,0,0
2020/02/15,03:44:31.60,39.730598277,-105.165100284,1748.1006,5,7,3.4522,1.8387,4.4693,-1.2036,-0.6465,1.3961,0,0
2020/02/15,03:44:31.80,39.730598581,-105.165112928,1748.078,5,7,3.4522,1.8387,4.4692,-1.2035,-0.6462,1.3957,0,0
2020/02/15,03:44:32.00,39.73059922,-105.165125308,1748.0752,5,7,3.4522,1.8387,4.4692,-1.2035,-0.646,1.3954,0,0
2020/02/15,03:44:32.20,39.730599774,-105.165137038,1748.047,5,7,3.4521,1.8387,4.4691,-1.2035,-0.6457,1.395,0,0
2020/02/15,03:44:32.40,39.730600392,-105.165148074,1748.0217,5,7,3.4521,1.8387,4.469,-1.2034,-0.6454,1.3946,0,0
2020/02/15,03:44:32.60,39.730601086,-105.165158664,1747.999,5,7,3.4521,1.8387,4.4689,-1.2034,-0.6452,1.3943,0,0
2020/02/15,03:44:32.80,39.730601974,-105.165168507,1747.9728,5,7,3.4521,1.8386,4.4688,-1.2034,-0.6449,1.3939,0,0
2020/02/15,03:44:33.00,39.730602812,-105.165177918,1747.953,5,7,3.452,1.8386,4.4688,-1.2033,-0.6446,1.3935,0,0
2020/02/15,03:44:33.20,39.730603708,-105.165187196,1747.9518,5,7,3.452,1.8386,4.4687,-1.2033,-0.6444,1.3932,0,0
2020/02/15,03:44:33.40,39.730604894,-105.165196255,1747.938,5,7,3.452,1.8386,4.4686,-1.2033,-0.6441,1.3928,0,0
2020/02/15,03:44:33.60,39.730606462,-105.165205203,1747.9315,5,7,3.452,1.8386,4.4685,-1.2032,-0.6439,1.3924,0,0
2020/02/15,03:44:33.80,39.730608302,-105.16521405,1747.9109,5,7,3.4519,1.8386,4.4684,-1.2032,-0.6436,1.392,0,0
2020/02/15,03:44:34.00,39.730610442,-105.165222816,1747.8812,5,7,3.4519,1.8386,4.4684,-1.2032,-0.6433,1.3917,0,0
2020/02/15,03:44:34.20,39.730613122,-105.165231407,1747.8621,5,7,3.4519,1.8386,4.4683,-1.2031,-0.6431,1.3913,0,0
2020/02/15,03:44:34.40,39.730615973,-105.165239721,1747.8357,5,7,3.4518,1.8386,4.4682,-1.2031,-0.6428,1.3909,0,0
2020/02/15,03:44:34.60,39.730619612,-105.165247837,1747.7873,5,7,3.4518,1.8386,4.4681,-1.2031,-0.6425,1.3906,0,0
2020/02/15,03:44:34.80,39.730623525,-105.165255518,1747.7824,5,7,3.4518,1.8385,4.468,-1.203,-0.6423,1.3902,0,0
2020/02/15,03:44:35.00,39.73062778,-105.165263529,1747.7673,5,7,3.4518,1.8385,4.468,-1.203,-0.642,1.3898,0,0
2020/02/15,03:44:35.20,39.730633053,-105.16527142,1747.7258,5,7,3.4517,1.8385,4.4679,-1.203,-0.6418,1.3894,0,0
2020/02/15,03:44:35.40,39.730639704,-105.165279076,1747.7239,5,7,3.4517,1.8385,4.4678,-1.2029,-0.6415,1.3891,0,0
2020/02/15,03:44:35.60,39.730646517,-105.165287021,1747.6966,5,7,3.4517,1.8385,4.4677,-1.2029,-0.6412,1.3887,0,0
2020/02/15,03:44:35.80,39.730654627,-105.16529461,1747.6669,5,7,3.4517,1.8385,4.4676,-1.2029,-0.641,1.3883,0,0
2020/02/15,03:44:36.00,39.730663683,-105.165301434,1747.6283,5,7,3.4516,1.8385,4.4676,-1.2028,-0.6407,1.388,0,0
2020/02/15,03:44:36.20,39.73067365,-105.165307522,1747.6024,5,7,3.4516,1.8385,4.4675,-1.2028,-0.6404,1.3876,0,0
2020/02/15,03:44:36.40,39.730684421,-105.165312753,1747.6028,5,7,3.4516,1.8385,4.4674,-1.2028,-0.6402,1.3872,0,0
2020/02/15,03:44:36.60,39.730696051,-105.165317256,1747.5622,5,7,3.4516,1.8385,4.4673,-1.2027,-0.6399,1.3868,0,0
2020/02/15,03:44:36.80,39.730708143,-105.165320909,1747.4882,5,7,3.4515,1.8384,4.4672,-1.2027,-0.6396,1.3865,0,0
2020/02/15,03:44:37.00,39.73072064,-105.165324019,1747.4159,5,7,3.4515,1.8384,4.4672,-1.2027,-0.6394,1.3861,0,0
2020/02/15,03:44:37.20,39.730733591,-105.165326793,1747.3591,5,7,3.4515,1.8384,4.4671,-1.2026,-0.6391,1.3857,0,0
2020/02/15,03:44:37.40,39.7307467,-105.165329143,1747.2939,5,7,3.4515,1.8384,4.467,-1.2026,-0.6389,1.3854,0,0
2020/02/15,03:44:37.60,39.730760293,-105.165331216,1747.2155,5,7,3.4514,1.8384,4.4669,-1.2026,-0.6386,1.385,0,0
2020/02/15,03:44:37.80,39.73077398,-105.165332873,1747.151,5,7,3.4514,1.8384,4.4668,-1.2025,-0.6383,1.3846,0,0
2020/02/15,03:44:38.00,39.730788046,-105.165334239,1747.0751,5,7,3.4514,1.8384,4.4668,-1.2025,-0.6381,1.3842,0,0
2020/02/15,03:44:38.20,39.730802517,-105.165335286,1746.9966,5,7,3.4514,1.8384,4.4667,-1.2025,-0.6378,1.3839,0,0
2020/02/15,03:44:38.40,39.730817428,-105.165336052,1746.9233,5,7,3.4513,1.8384,4.4666,-1.2024,-0.6375,1.3835,0,0
2020/02/15,03:44:38.60,39.730832661,-105.165336751,1746.8407,5,7,3.4513,1.8383,4.4665,-1.2024,-0.6373,1.3831,0,0
2020/02/15,03:44:38.80,39.730848475,-105.165337795,1746.7669,5,7,3.4513,1.8383,4.4664,-1.2024,-0.637,1.3828,0,0
2020/02/15,03:44:39.00,39.730864676,-105.165339122,1746.6909,5,7,3.4513,1.8383,4.4664,-1.2023,-0.6368,1.3824,0,0
2020/02/15,03:44:39.20,39.730881432,-105.165341013,1746.6164,5,7,3.4512,1.8383,4.4663,-1.2023,-0.6365,1.382,0,0
2020/02/15,03:44:39.40,39.730898265,-105.165343582,1746.553,5,7,3.4512,1.8383,4.4662,-1.2023,-0.6362,1.3816,0,0
2020/02/15,03:44:39.60,39.730915311,-105.165346719,1746.4742,5,7,3.4512,1.8383,4.4661,-1.2022,-0.636,1.3813,0,0
2020/02/15,03:44:39.80,39.730932302,-105.165350531,1746.3954,5,7,3.4512,1.8383,4.466,-1.2022,-0.6357,1.3809,0,0
2020/02/15,03:44:40.00,39.730949552,-105.165354931,1746.3326,5,7,3.4511,1.8383,4.466,-1.2022,-0.6354,1.3805,0,0
2020/02/15,03:44:40.20,39.730966672,-105.165359483,1746.255,5,7,3.4511,1.8383,4.4659,-1.2021,-0.6352,1.3801,0,0
2020/02/15,03:44:40.40,39.730983932,-105.16536442,1746.1753,5,7,3.4511,1.8383,4.4658,-1.2021,-0.6349,1.3798,0,0
2020/02/15,03:44:40.60,39.731001324,-105.165369532,1746.097,5,7,3.4511,1.8382,4.4657,-1.2021,-0.6346,1.3794,0,0
2020/02/15,03:44:40.80,39.731018538,-105.165374853,1746.0173,5,7,3.451,1.8382,4.4657,-1.202,-0.6344,1.379,0,0
2020/02/15,03:44:41.00,39.731035909,-105.165380225,1745.941,5,7,3.451,1.8382,4.4656,-1.202,-0.6341,1.3786,0,0
2020/02/15,03:44:41.20,39.731053084,-105.165385461,1745.8893,5,7,3.451,1.8382,4.4655,-1.202,-0.6338,1.3783,0,0
2020/02/15,03:44:41.40,39.731070422,-105.165390717,1745.8089,5,7,3.451,1.8382,4.4654,-1.2019,-0.6336,1.3779,0,0
2020/02/15,03:44:41.60,39.731087537,-105.165395844,1745.7592,5,7,3.4509,1.8382,4.4653,-1.2019,-0.6333,1.3775,0,0
2020/02/15,03:44:41.80,39.731104725,-105.165400814,1745.6864,5,7,3.4509,1.8382,4.4653,-1.2019,-0.6331,1.3771,0,0
2020/02/15,03:44:42.00,39.731121719,-105.165405666,1745.6364,5,7,3.4509,1.8382,4.4652,-1.2018,-0.6328,1.3768,0,0
2020/02/15,03:44:42.20,39.731138905,-105.165410499,1745.5643,5,7,3.4509,1.8382,4.4651,-1.2018,-0.6325,1.3764,0,0
2020/02/15,03:44:42.40,39.731156118,-105.165415227,1745.4908,5,7,3.4508,1.8382,4.465,-1.2018,-0.6323,1.376,0,0
2020/02/15,03:44:42.60,39.731173037,-105.165419644,1745.4245,5,7,3.4508,1.8381,4.4649,-1.2017,-0.632,1.3756,0,0
2020/02/15,03:44:42.80,39.731189991,-105.165423781,1745.3712,5,7,3.4508,1.8381,4.4649,-1.2017,-0.6317,1.3753,0,0
2020/02/15,03:44:43.00,39.73120705,-105.165427782,1745.3058,5,7,3.4508,1.8381,4.4648,-1.2017,-0.6315,1.3749,0,0
2020/02/15,03:44:43.20,39.73122409,-105.165431507,1745.2234,5,7,3.4507,1.8381,4.4647,-1.2016,-0.6312,1.3745,0,0
2020/02/15,03:44:43.40,39.73124101,-105.165434846,1745.1627,5,7,3.4507,1.8381,4.4646,-1.2016,-0.6309,1.3742,0,0
2020/02/15,03:44:43.60,39.731257836,-105.165437917,1745.1021,5,7,3.4507,1.8381,4.4645,-1.2016,-0.6307,1.3738,0,0
2020/02/15,03:44:43.80,39.731274513,-105.165440702,1745.0461,5,7,3.4507,1.8381,4.4645,-1.2015,-0.6304,1.3734,0,0
2020/02/15,03:44:44.00,39.73129124,-105.165443255,1744.9806,5,7,3.4506,1.8381,4.4644,-1.2015,-0.6301,1.373,0,0
2020/02/15,03:44:44.20,39.731307833,-105.165445696,1744.9091,5,7,3.4506,1.8381,4.4643,-1.2015,-0.6299,1.3727,0,0
2020/02/15,03:44:44.40,39.731323999,-105.165447767,1744.8643,5,7,3.4506,1.838,4.4642,-1.2014,-0.6296,1.3723,0,0
2020/02/15,03:44:44.60,39.73133996,-105.165449794,1744.8103,5,7,3.4505,1.838,4.4642,-1.2014,-0.6293,1.3719,0,0
2020/02/15,03:44:44.80,39.731355339,-105.165451531,1744.7642,5,7,3.4505,1.838,4.4641,-1.2014,-0.6291,1.3715,0,0
2020/02/15,03:44:45.00,39.731370224,-105.165453106,1744.7417,5,7,3.4505,1.838,4.464,-1.2013,-0.6288,1.3712,0,0
2020/02/15,03:44:45.20,39.731384627,-105.165454555,1744.7115,5,7,3.4505,1.838,4.4639,-1.2013,-0.6285,1.3708,0,0
2020/02/15,03:44:45.40,39.731398514,-105.165455898,1744.6528,5,7,3.4504,1.838,4.4638,-1.2013,-0.6283,1.3704,0,0
2020/02/15,03:44:45.60,39.731412034,-105.16545718,1744.5965,5,7,3.4504,1.838,4.4638,-1.2012,-0.628,1.37,0,0
2020/02/15,03:44:45.80,39.731424996,-105.165458348,1744.5535,5,7,3.4504,1.838,4.4637,-1.2012,-0.6277,1.3696,0,0
2020/02/15,03:44:46.00,39.731437417,-105.165459386,1744.4988,5,7,3.4504,1.838,4.4636,-1.2012,-0.6275,1.3693,0,0
2020/02/15,03:44:46.20,39.73144925,-105.16546028,1744.4617,5,7,3.4503,1.838,4.4635,-1.2011,-0.6272,1.3689,0,0
2020/02/15,03:44:46.40,39.731460887,-105.165461161,1744.4236,5,7,3.4503,1.8379,4.4634,-1.2011,-0.6269,1.3685,0,0
2020/02/15,03:44:46.60,39.731472334,-105.16546191,1744.3857,5,7,3.4503,1.8379,4.4634,-1.2011,-0.6267,1.3681,0,0
2020/02/15,03:44:46.80,39.731483687,-105.165462624,1744.3612,5,7,3.4503,1.8379,4.4633,-1.201,-0.6264,1.3678,0,0
2020/02/15,03:44:47.00,39.731494849,-105.165463215,1744.3344,5,7,3.4502,1.8379,4.4632,-1.201,-0.6261,1.3674,0,0
2020/02/15,03:44:47.20,39.731505909,-105.16546376,1744.3062,5,7,3.4502,1.8379,4.4631,-1.201,-0.6259,1.367,0,0
2020/02/15,03:44:47.40,39.731517015,-105.165464242,1744.2814,5,7,3.4502,1.8379,4.4631,-1.2009,-0.6256,1.3666,0,0
2020/02/15,03:44:47.60,39.731527923,-105.165464531,1744.2419,5,7,3.4502,1.8379,4.463,-1.2009,-0.6253,1.3663,0,0
2020/02/15,03:44:47.80,39.731538855,-105.165464882,1744.2125,5,7,3.4501,1.8379,4.4629,-1.2009,-0.6251,1.3659,0,0
2020/02/15,03:44:48.00,39.731549666,-105.165465037,1744.1992,5,7,3.4501,1.8379,4.4628,-1.2008,-0.6248,1.3655,0,0
2020/02/15,03:44:48.20,39.731560291,-105.165465228,1744.1587,5,7,3.4501,1.8379,4.4627,-1.2008,-0.6245,1.3651,0,0
